,total_edges,signif_edges,Weighted degree per TF,#(total edges)/#(signif. edges) per TF
ENSG00000187801,36.0,3.0,3.262875101831941,12.0
ENSG00000178187,58.0,3.0,4.759685438238278,19.333333333333332
ENSG00000157554,24.0,,1.806578574311874,
ENSG00000261787,51.0,1.0,3.664976993229331,51.0
ENSG00000180855,38.0,1.0,3.373043202825113,38.0
ENSG00000164296,30.0,2.0,2.8325068770028397,15.0
ENSG00000075891,56.0,,2.877948269499666,
ENSG00000203883,25.0,1.0,2.30225091043014,25.0
ENSG00000142556,40.0,1.0,3.26236974575301,40.0
ENSG00000164684,53.0,2.0,4.70985470504502,26.5
ENSG00000173917,51.0,3.0,4.6975851812837,17.0
ENSG00000172733,29.0,6.0,4.02075924679342,4.833333333333333
ENSG00000151650,46.0,4.0,5.461289583517367,11.5
ENSG00000070444,41.0,3.0,5.267474494723721,13.666666666666666
ENSG00000256294,69.0,1.0,7.066937497839771,69.0
ENSG00000197933,62.0,2.0,4.511754086052524,31.0
ENSG00000106038,21.0,2.0,2.427400678404019,10.5
ENSG00000125968,20.0,1.0,2.0413435531932262,20.0
ENSG00000170325,73.0,3.0,6.680711759670704,24.333333333333332
ENSG00000160224,48.0,,3.9546565278193184,
ENSG00000178718,69.0,3.0,7.261009630067262,23.0
ENSG00000197619,35.0,1.0,3.2945110582670827,35.0
ENSG00000198046,53.0,1.0,4.548964688030048,53.0
ENSG00000107485,25.0,1.0,2.0094197102306555,25.0
ENSG00000121068,42.0,8.0,6.256768383544914,5.25
ENSG00000100889,83.0,1.0,6.092915219571477,83.0
ENSG00000105672,30.0,1.0,3.4185651671122197,30.0
ENSG00000135365,74.0,3.0,8.048806062846118,24.666666666666668
ENSG00000196267,46.0,11.0,6.169425029920155,4.181818181818182
ENSG00000151789,35.0,2.0,4.247993577452885,17.5
ENSG00000128928,94.0,2.0,8.058416053432943,47.0
ENSG00000182575,45.0,4.0,4.611245758813361,11.25
ENSG00000163884,31.0,1.0,1.9495434484584102,31.0
ENSG00000185177,40.0,5.0,4.726185352291605,8.0
ENSG00000136826,36.0,3.0,4.691289426452181,12.0
ENSG00000162367,29.0,,3.7692878605154774,
ENSG00000198346,27.0,1.0,2.7111817046633013,27.0
ENSG00000215474,42.0,1.0,3.127817705152498,42.0
ENSG00000160180,35.0,,2.8928148283325212,
ENSG00000112679,26.0,3.0,2.2009400237598453,8.666666666666666
ENSG00000213096,35.0,1.0,2.6528551338887727,35.0
ENSG00000124232,43.0,1.0,3.6305453901896536,43.0
ENSG00000269343,36.0,2.0,4.362165209321587,18.0
ENSG00000169548,19.0,,1.4210168127195542,
ENSG00000128000,56.0,4.0,4.555055534357887,14.0
ENSG00000145908,66.0,2.0,5.577782395727622,33.0
ENSG00000126856,35.0,1.0,2.3345646608100745,35.0
ENSG00000007866,53.0,1.0,5.218488318771726,53.0
ENSG00000127528,28.0,3.0,3.5020805904108623,9.333333333333334
ENSG00000157259,66.0,3.0,6.850183205628681,22.0
ENSG00000144026,30.0,1.0,2.6500964868776524,30.0
ENSG00000140488,34.0,2.0,3.459349503384768,17.0
ENSG00000167588,62.0,1.0,4.546885829964882,62.0
ENSG00000108001,29.0,3.0,3.2694288692050666,9.666666666666666
ENSG00000006468,66.0,1.0,5.312671442897113,66.0
ENSG00000244405,34.0,1.0,2.320025464965976,34.0
ENSG00000169857,50.0,,5.65243018667376,
ENSG00000184302,32.0,,2.8144393141772595,
ENSG00000131914,29.0,1.0,2.5037745708028574,29.0
ENSG00000148826,31.0,2.0,3.128027437824491,15.5
ENSG00000126953,58.0,4.0,4.621038216692569,14.5
ENSG00000128645,41.0,,2.392275679966442,
ENSG00000106331,30.0,2.0,2.4245600292128806,15.0
ENSG00000197008,38.0,1.0,3.160560367040243,38.0
ENSG00000197124,30.0,2.0,3.284065094655265,15.0
ENSG00000116819,62.0,1.0,4.3825595851215295,62.0
ENSG00000260027,14.0,1.0,1.3449199995052332,14.0
ENSG00000107187,18.0,,1.1616016498567714,
ENSG00000174332,46.0,,3.915579512193584,
ENSG00000101255,44.0,,2.3565504177526044,
ENSG00000131668,32.0,,3.309520360349331,
ENSG00000175592,51.0,,4.12076913173725,
ENSG00000267508,57.0,4.0,6.824984173018387,14.25
ENSG00000176887,21.0,,2.013903074431572,
ENSG00000130818,28.0,1.0,2.2543888278765474,28.0
ENSG00000148143,43.0,2.0,3.9079815024704447,21.5
ENSG00000111581,71.0,3.0,6.440431772938457,23.666666666666668
ENSG00000170345,14.0,,1.4187557965151056,
ENSG00000198440,26.0,1.0,2.2117832222763996,26.0
ENSG00000103241,38.0,1.0,2.477656686700788,38.0
ENSG00000197472,27.0,1.0,3.1161178933185942,27.0
ENSG00000213020,37.0,4.0,3.821961901823864,9.25
ENSG00000171956,27.0,2.0,1.7678941863140694,13.5
ENSG00000179943,74.0,3.0,6.400997960102962,24.666666666666668
ENSG00000104177,32.0,1.0,2.1408177061106226,32.0
ENSG00000116017,58.0,6.0,5.992974035066154,9.666666666666666
ENSG00000161642,50.0,4.0,4.527372408731316,12.5
ENSG00000159885,25.0,1.0,1.9766891744715567,25.0
ENSG00000176472,44.0,1.0,4.135632788528892,44.0
ENSG00000183770,40.0,3.0,4.641122672840646,13.333333333333334
ENSG00000188095,39.0,1.0,3.527679368069899,39.0
ENSG00000128604,52.0,5.0,5.262625867122393,10.4
ENSG00000130711,41.0,,2.8241677668677427,
ENSG00000106511,35.0,,2.7725671084972383,
ENSG00000101096,47.0,1.0,4.071972425224761,47.0
ENSG00000167785,29.0,2.0,3.2241728967225387,14.5
ENSG00000122194,40.0,,1.9332665407964011,
ENSG00000188290,36.0,,2.5401924010420216,
ENSG00000143578,57.0,1.0,4.943984281979646,57.0
ENSG00000144792,74.0,1.0,5.0201147258267085,74.0
ENSG00000168269,34.0,,3.007692101889828,
ENSG00000196214,48.0,4.0,4.3257675243265785,12.0
ENSG00000257315,35.0,1.0,2.697085822333898,35.0
ENSG00000168612,32.0,3.0,3.8288045240936293,10.666666666666666
ENSG00000258289,57.0,2.0,3.8569088160098235,28.5
ENSG00000133878,23.0,1.0,1.565636600005136,23.0
ENSG00000221944,49.0,,5.186318357990189,
ENSG00000197213,48.0,8.0,5.358984008979278,6.0
ENSG00000188321,33.0,,2.7097792161015417,
ENSG00000111249,31.0,,3.375117989348964,
ENSG00000164920,32.0,3.0,3.125373805282574,10.666666666666666
ENSG00000251369,42.0,4.0,4.5014783293957565,10.5
ENSG00000167562,67.0,1.0,4.840038060692538,67.0
ENSG00000123685,40.0,,2.878909871724615,
ENSG00000198300,38.0,1.0,3.3328890523194707,38.0
ENSG00000179922,33.0,3.0,3.6200487708622173,11.0
ENSG00000187987,26.0,,1.9478313994846994,
ENSG00000185669,48.0,3.0,3.3847849460584154,16.0
ENSG00000057657,21.0,1.0,2.0711512522654134,21.0
ENSG00000137265,30.0,2.0,2.8237742725459722,15.0
ENSG00000037965,24.0,,1.6158647463732787,
ENSG00000198353,29.0,1.0,2.071406363838124,29.0
ENSG00000108511,41.0,1.0,2.707852171939306,41.0
ENSG00000171291,64.0,3.0,7.276837884154763,21.333333333333332
ENSG00000106546,42.0,1.0,3.170701168781709,42.0
ENSG00000125945,45.0,,2.9441465042481023,
ENSG00000130675,20.0,,1.3313037245759587,
ENSG00000159882,55.0,2.0,4.086129745060497,27.5
ENSG00000198039,43.0,1.0,3.6656124210443557,43.0
ENSG00000134954,32.0,1.0,2.862876197177849,32.0
ENSG00000125816,28.0,,2.732290654735837,
ENSG00000204335,44.0,,3.5641570247880563,
ENSG00000214652,39.0,,2.6140370678117946,
ENSG00000164093,25.0,1.0,1.378981939604399,25.0
ENSG00000186026,48.0,3.0,5.312185306077488,16.0
ENSG00000123095,28.0,1.0,2.202442751573496,28.0
ENSG00000196092,50.0,1.0,3.8472830687863286,50.0
ENSG00000152454,55.0,1.0,4.538344341890657,55.0
ENSG00000165495,25.0,1.0,2.7384359021510596,25.0
ENSG00000161940,26.0,1.0,2.077549395641294,26.0
ENSG00000159556,30.0,1.0,1.519753547067486,30.0
ENSG00000135046,42.0,1.0,3.3368461874316537,42.0
ENSG00000196417,40.0,3.0,4.544571717262883,13.333333333333334
ENSG00000167232,18.0,1.0,1.253719206598818,18.0
ENSG00000077092,39.0,1.0,3.1543401227384678,39.0
ENSG00000141956,38.0,1.0,3.029356665790399,38.0
ENSG00000197054,35.0,5.0,4.015828854030201,7.0
ENSG00000167981,59.0,1.0,5.4660378991218606,59.0
ENSG00000182132,20.0,,2.194028130067587,
ENSG00000112246,26.0,1.0,1.6219502080470451,26.0
ENSG00000084070,35.0,,3.144489528649823,
ENSG00000141448,51.0,1.0,3.9647808957553714,51.0
ENSG00000152433,38.0,1.0,3.4546398595437986,38.0
ENSG00000114861,36.0,3.0,4.46220311491978,12.0
ENSG00000161653,55.0,,5.798720206476134,
ENSG00000134107,34.0,1.0,2.445780042385016,34.0
ENSG00000197579,31.0,,3.252200827748714,
ENSG00000176024,38.0,1.0,2.417505044387782,38.0
ENSG00000125846,67.0,4.0,5.850672454888849,16.75
ENSG00000197013,20.0,,2.1443259465845443,
ENSG00000185960,30.0,1.0,1.552993256562659,30.0
ENSG00000168267,33.0,1.0,2.743700283071503,33.0
ENSG00000188033,22.0,,2.020406670586432,
ENSG00000142700,35.0,2.0,4.059411644244988,17.5
ENSG00000165066,23.0,1.0,1.6133152211771975,23.0
ENSG00000180667,42.0,1.0,3.458071301234207,42.0
ENSG00000187815,36.0,,3.201728227272195,
ENSG00000149557,92.0,,7.357383873050315,
ENSG00000163435,27.0,,2.5234065977510114,
ENSG00000162992,48.0,2.0,4.056376020769388,24.0
ENSG00000125878,55.0,,4.722882437408679,
ENSG00000215397,23.0,,1.7159633658518287,
ENSG00000176222,49.0,1.0,4.498203104097107,49.0
ENSG00000123388,44.0,1.0,3.1332049368746104,44.0
ENSG00000060971,63.0,4.0,5.7224626450668445,15.75
ENSG00000083844,55.0,2.0,5.326620174813357,27.5
ENSG00000112041,34.0,,2.085294364035164,
ENSG00000116990,33.0,,2.0312617477854307,
ENSG00000197782,39.0,,2.390998334529841,
ENSG00000181690,41.0,,3.962649899439122,
ENSG00000177842,41.0,,3.1739537675405485,
ENSG00000176679,43.0,,2.542267774326841,
ENSG00000198342,35.0,,3.200730426019583,
ENSG00000160908,46.0,1.0,5.536932426088393,46.0
ENSG00000129911,46.0,1.0,3.9360212809421267,46.0
ENSG00000198464,44.0,,3.785400998604408,
ENSG00000176842,27.0,1.0,2.1434598504551623,27.0
ENSG00000102878,29.0,,1.9406541759198384,
ENSG00000188785,24.0,,1.321298516319333,
ENSG00000115844,33.0,,3.039578621920568,
ENSG00000164458,27.0,,1.477940538107284,
ENSG00000083828,43.0,2.0,4.100579809885074,21.5
ENSG00000204947,31.0,,2.180906085365787,
ENSG00000134438,29.0,,1.6925000616443613,
ENSG00000180787,55.0,,3.812073244648118,
ENSG00000204519,33.0,,2.534402223632669,
ENSG00000197381,52.0,1.0,4.510416614720246,52.0
ENSG00000118495,27.0,3.0,2.2336001307378033,9.0
ENSG00000171056,24.0,,1.4905137573359943,
ENSG00000143171,71.0,,3.421683509712156,
ENSG00000152467,74.0,2.0,5.673616877173018,37.0
ENSG00000180257,41.0,1.0,3.071378492248924,41.0
ENSG00000181649,40.0,,3.026692627093974,
ENSG00000119866,36.0,,2.2622886409060587,
ENSG00000105967,38.0,3.0,3.458244064974751,12.666666666666666
ENSG00000185624,84.0,3.0,7.0143117679255385,28.0
ENSG00000064218,34.0,,2.661818723142854,
ENSG00000123358,19.0,,1.4604676902667997,
ENSG00000138336,85.0,,4.438391813860092,
ENSG00000083817,60.0,1.0,4.059745407615945,60.0
ENSG00000186272,65.0,2.0,4.656648759894691,32.5
ENSG00000124203,32.0,,2.2203176306115893,
ENSG00000182111,6.0,,0.660527576754782,
ENSG00000135903,37.0,,2.5145592287677054,
ENSG00000105996,32.0,,1.664999035028228,
ENSG00000184221,31.0,,2.440310929912927,
ENSG00000256683,37.0,,2.9456279734159794,
ENSG00000152439,35.0,,2.687890094639982,
ENSG00000205143,34.0,,2.291232423859983,
ENSG00000050344,25.0,3.0,1.8228965235526242,8.333333333333334
ENSG00000153779,37.0,1.0,2.8615165449915176,37.0
ENSG00000196867,27.0,,2.3645670752681793,
ENSG00000180938,53.0,,3.070119273363595,
ENSG00000178935,69.0,,3.6899918478094635,
ENSG00000134323,63.0,1.0,4.284094579337775,63.0
ENSG00000120738,17.0,,0.9287943292983787,
ENSG00000179348,28.0,,1.7683941306648292,
ENSG00000106689,48.0,1.0,3.509250189330315,48.0
ENSG00000149054,85.0,1.0,5.833377794611515,85.0
ENSG00000188620,25.0,,1.528509228778991,
ENSG00000177508,31.0,,2.1843503920397525,
ENSG00000011332,31.0,,2.295555268078481,
ENSG00000155090,65.0,,4.427357485594925,
ENSG00000164002,60.0,1.0,3.879087756517396,60.0
ENSG00000109851,30.0,,2.677386567113512,
ENSG00000250312,14.0,,1.0353634975448058,
ENSG00000196109,43.0,,3.1270805894654803,
ENSG00000128610,25.0,,2.4018172655945444,
ENSG00000263002,32.0,,2.2589383375871024,
ENSG00000186376,15.0,,1.3346208039325316,
ENSG00000152804,27.0,,2.082201051688659,
ENSG00000213967,44.0,,2.399063106629411,
ENSG00000197134,29.0,,2.1874444650139746,
ENSG00000141946,19.0,1.0,1.930372527075645,19.0
ENSG00000235608,26.0,1.0,2.218476339671377,26.0
ENSG00000122877,10.0,,1.049350136680615,
ENSG00000188295,29.0,,2.103410280144253,
ENSG00000197062,52.0,,3.9602325623137347,
ENSG00000078900,30.0,,2.611836848062417,
ENSG00000266265,26.0,,1.402913377369828,
ENSG00000092607,32.0,,1.864166374311336,
ENSG00000100219,39.0,,3.0249900068050506,
ENSG00000183072,27.0,,1.2225514289788295,
ENSG00000237440,46.0,,2.644578226753174,
ENSG00000198521,69.0,,3.5725985258936053,
ENSG00000168874,36.0,,3.1211781233767666,
ENSG00000196812,15.0,,1.1570046941537362,
ENSG00000177599,22.0,,1.458740860623618,
ENSG00000012223,19.0,,1.1765007458094212,
ENSG00000067082,50.0,1.0,3.747512137421829,50.0
ENSG00000171649,46.0,,2.508258155399331,
ENSG00000178919,19.0,,0.8624695372416735,
ENSG00000179909,12.0,,0.9324345181179394,
ENSG00000101665,27.0,,1.9521542636460083,
ENSG00000174652,42.0,,2.7094189608268904,
ENSG00000198807,34.0,,2.270912074798042,
ENSG00000117595,18.0,,1.420070514220333,
ENSG00000100625,35.0,,2.329750164082542,
ENSG00000116035,15.0,,1.4154676922746106,
ENSG00000139187,27.0,,2.3599892070853223,
ENSG00000108813,30.0,,1.837762574371355,
ENSG00000137709,29.0,,1.4471956141566924,
ENSG00000180818,27.0,,1.8534689317539128,
ENSG00000052850,55.0,,1.6804619185363123,
ENSG00000109101,23.0,,1.4663899719394482,
ENSG00000124216,33.0,,1.8461579254040128,
ENSG00000156127,43.0,,2.541071863307975,
ENSG00000118513,27.0,,1.5660958118147152,
ENSG00000175832,30.0,,1.6476417595945134,
ENSG00000133937,46.0,,2.083935838727751,
ENSG00000121406,29.0,,2.4970970317220496,
ENSG00000163132,27.0,,1.6002668562010676,
ENSG00000120669,33.0,,2.0063104226139106,
ENSG00000036565,35.0,,2.9033039261546394,
ENSG00000111704,4.0,,0.4371461854604286,
ENSG00000235268,19.0,,1.31054041413255,
ENSG00000109906,38.0,,2.439774065372183,
ENSG00000146592,18.0,,1.6771457688156424,
ENSG00000180806,23.0,,1.0523809981038303,
ENSG00000165588,15.0,,1.012448026650358,
ENSG00000147596,32.0,,1.9259025521825306,
ENSG00000136630,27.0,,1.9370561352390558,
ENSG00000198429,28.0,,1.9716573317670798,
ENSG00000198963,31.0,,2.535624322988482,
ENSG00000151090,27.0,,1.8772972082642332,
ENSG00000164853,18.0,,1.0584532213306386,
ENSG00000180318,28.0,,1.3845949497178565,
ENSG00000183850,17.0,,0.8526789338058696,
ENSG00000018869,82.0,,3.5448813882536423,
ENSG00000256229,21.0,,1.4022585603859183,
ENSG00000204531,34.0,,1.8486575290453384,
ENSG00000260596,20.0,,1.0953287676112555,
ENSG00000119919,11.0,,0.7353563215986596,
ENSG00000173976,13.0,,0.7823511784226299,
ENSG00000107807,34.0,,2.5004836330057354,
ENSG00000168661,21.0,,1.7896103523990456,
ENSG00000078401,34.0,,2.24278889130937,
ENSG00000081181,31.0,,1.8557364941790673,
ENSG00000131849,33.0,,1.834707293344944,
ENSG00000174738,25.0,,1.607702593195172,
ENSG00000116771,36.0,,1.810742102146359,
ENSG00000162772,34.0,,2.182919403766035,
ENSG00000009709,27.0,,1.4862655362116695,
ENSG00000161082,27.0,,1.6164094288518631,
ENSG00000215343,20.0,,0.9022449782743263,
ENSG00000119547,43.0,,2.856773684325233,
ENSG00000165030,39.0,,2.6676585968956137,
ENSG00000126368,33.0,,2.3552008475725947,
ENSG00000283039,17.0,,1.2139976172303517,
ENSG00000170577,6.0,,0.6130698998863737,
ENSG00000196172,43.0,,3.5011999305073433,
ENSG00000189144,38.0,,1.7647532091928329,
ENSG00000186103,20.0,,1.1456145833934988,
ENSG00000278570,32.0,,2.403763965033691,
ENSG00000173404,11.0,,0.8762835429021109,
ENSG00000164048,41.0,,2.575098929289972,
ENSG00000179111,50.0,,2.7671228216102373,
ENSG00000131848,23.0,,1.3258323805658527,
ENSG00000178229,30.0,,1.4593796987737506,
ENSG00000186230,26.0,,1.347363414063342,
ENSG00000148704,32.0,,2.018024887545018,
ENSG00000129514,61.0,,2.143303425285788,
ENSG00000171574,26.0,,1.0454360584430618,
ENSG00000197050,29.0,,1.8814834050065532,
ENSG00000106004,32.0,,1.7393792218669122,
ENSG00000197576,31.0,,1.8081665708142471,
ENSG00000167766,46.0,,2.454199418416789,
ENSG00000137270,31.0,,1.445014640478494,
ENSG00000180053,14.0,,0.7941396316593207,
ENSG00000168505,35.0,,1.419807876001524,
ENSG00000188816,19.0,,0.963272735951199,
ENSG00000198093,57.0,,3.648231891109104,
ENSG00000105991,15.0,,1.1530201595751668,
ENSG00000178150,18.0,,1.151219579303135,
ENSG00000043355,26.0,,1.8253054292018718,
ENSG00000183647,22.0,,1.1284704741418328,
ENSG00000164438,8.0,,0.5299868365475359,
ENSG00000067646,19.0,,1.605203678784414,
ENSG00000163497,9.0,,0.8603646788067386,
ENSG00000179930,28.0,,2.0487486280130147,
ENSG00000164651,26.0,,1.5223517317766588,
ENSG00000106006,13.0,,0.6040537377901681,
ENSG00000223614,26.0,,1.3841314245189427,
ENSG00000138136,21.0,,1.1301858053060179,
ENSG00000188629,27.0,,1.4752769766582796,
ENSG00000106031,17.0,,0.7237556062230766,
ENSG00000169136,39.0,,2.7947850272447656,
ENSG00000138684,30.0,,1.7547466567623848,
ENSG00000128573,31.0,,1.8252785011315769,
ENSG00000121903,29.0,,1.9157275687861537,
ENSG00000140987,22.0,,1.2874720471042265,
ENSG00000162624,34.0,,2.1514592701734445,
ENSG00000144355,14.0,,0.950224235249755,
ENSG00000182521,18.0,,1.0603003902623427,
ENSG00000169131,22.0,,1.4110714450447852,
ENSG00000179772,25.0,,1.4512397765182465,
ENSG00000269404,35.0,,2.0834740479335823,
ENSG00000189420,14.0,,1.1561845742179442,
ENSG00000185155,24.0,,1.196024902950581,
ENSG00000176692,26.0,,1.8555794939902464,
ENSG00000214029,23.0,,1.6449618188292086,
ENSG00000069812,31.0,,1.6267301312125408,
ENSG00000170689,43.0,,1.4756770446024388,
ENSG00000198914,50.0,,2.139295588008602,
ENSG00000112333,29.0,,1.115722275841559,
ENSG00000125533,20.0,,1.170678893513997,
ENSG00000153266,10.0,,0.6018200380073564,
ENSG00000105610,9.0,,0.6401503292615451,
ENSG00000189298,34.0,,1.9036951539822011,
ENSG00000167840,39.0,,1.8908128997845068,
ENSG00000121075,16.0,,0.9500723337853881,
ENSG00000112242,20.0,1.0,1.0481134872354345,20.0
ENSG00000274529,16.0,,0.7668146283122845,
ENSG00000122592,22.0,,1.2274612889129553,
ENSG00000159263,20.0,,1.2169057628100772,
ENSG00000111046,10.0,,0.6594771568221431,
ENSG00000214513,22.0,,1.10836548612037,
ENSG00000255192,43.0,,1.8559396803778347,
ENSG00000165556,22.0,,1.0249107041883103,
ENSG00000106536,10.0,,0.6455833337455709,
ENSG00000143257,19.0,,0.8455328278532545,
ENSG00000180613,4.0,,0.23835523567377828,
ENSG00000188779,19.0,,1.0715095998739237,
ENSG00000160229,12.0,,0.7153242573826498,
ENSG00000128710,24.0,,1.199549591622702,
ENSG00000150051,40.0,,2.350125135558627,
ENSG00000212993,34.0,,1.9433193102950033,
ENSG00000204644,31.0,,1.9910259255352247,
ENSG00000167800,26.0,,1.3793258695729533,
ENSG00000196418,16.0,,0.8653234489028914,
ENSG00000176723,28.0,,1.4395769388655466,
ENSG00000170122,31.0,,1.4106004034226334,
ENSG00000170631,39.0,,1.7870040049228906,
ENSG00000100987,36.0,,2.424573735630752,
ENSG00000188613,26.0,,1.6172096364124307,
ENSG00000062370,24.0,,1.4341160515589504,
ENSG00000272602,39.0,,2.309842749695664,
ENSG00000139352,29.0,,1.2755605156739467,
ENSG00000008196,32.0,,1.9642567824878452,
ENSG00000184486,8.0,,0.5810774623365742,
ENSG00000125813,22.0,,1.1535268142533333,
ENSG00000139515,12.0,,0.6264813277861998,
ENSG00000159387,19.0,,1.071625946414438,
ENSG00000197714,31.0,,1.5448777487306062,
ENSG00000164736,22.0,,1.0188279988823625,
ENSG00000241476,23.0,,0.9502870091367559,
ENSG00000204532,15.0,,0.9452203108433858,
ENSG00000179774,24.0,,1.3293103321859083,
ENSG00000173480,36.0,,1.9862207656914928,
ENSG00000130182,12.0,,0.6206602638563963,
ENSG00000173253,37.0,,2.1309450863149895,
ENSG00000174576,32.0,,1.368277950078783,
ENSG00000128714,14.0,,0.7458049561123737,
ENSG00000180532,19.0,,0.7999416168595938,
ENSG00000184492,30.0,,1.2759351850134357,
ENSG00000105497,31.0,,1.4514608372605668,
ENSG00000105392,13.0,,0.6689431734258057,
ENSG00000171466,21.0,,1.0742985759316914,
ENSG00000203989,24.0,,1.1555835535517542,
ENSG00000091482,27.0,,1.3378098254732027,
ENSG00000136932,18.0,,0.9331830584405508,
ENSG00000160201,18.0,,0.8326449611180677,
ENSG00000105880,28.0,,1.2986869787004767,
ENSG00000198028,46.0,,1.9718289091540142,
ENSG00000196793,42.0,,1.9692934584436719,
ENSG00000136535,22.0,,1.1738766303547394,
ENSG00000159184,16.0,,0.7590902629841534,
ENSG00000273706,37.0,,1.7435677375189609,
ENSG00000115507,29.0,,1.3877849518628627,
ENSG00000135100,13.0,,0.5855746091812298,
ENSG00000172000,23.0,,1.2457581552977601,
ENSG00000144852,29.0,,1.4267374699036528,
ENSG00000089225,24.0,,1.1780854793150137,
ENSG00000105997,20.0,,1.1836792260881144,
ENSG00000180535,13.0,,0.5806511117060384,
ENSG00000171532,12.0,,0.43292366616397726,
ENSG00000171368,18.0,,0.9025641871048733,
ENSG00000181965,12.0,,0.6483741580079663,
ENSG00000205922,29.0,,1.3048439273984767,
ENSG00000171469,16.0,,0.8450880097027856,
ENSG00000123407,24.0,,1.1621879770876882,
ENSG00000257591,25.0,,1.347282752210665,
ENSG00000164107,24.0,,1.2130694949259953,
ENSG00000175329,12.0,,0.5640166552289042,
ENSG00000120094,23.0,,1.250252043711885,
ENSG00000171223,20.0,,1.0827967470815028,
ENSG00000165606,29.0,,1.1646171306024888,
ENSG00000168875,12.0,,0.5971549746085624,
ENSG00000174255,16.0,,0.9482540468146464,
ENSG00000273274,20.0,,1.0664416445158533,
ENSG00000179528,49.0,,1.6043616095967328,
ENSG00000186051,12.0,,0.5335346934864034,
ENSG00000119614,34.0,,1.381214819385673,
ENSG00000118520,14.0,,0.5825584749403249,
ENSG00000089116,18.0,,0.766055246165358,
ENSG00000204920,29.0,,1.3674472733659133,
ENSG00000198633,32.0,,1.4720721709223017,
ENSG00000092067,25.0,,0.8515119619905624,
ENSG00000213988,6.0,,0.3801689886206308,
ENSG00000163508,15.0,,0.7546683915847857,
ENSG00000147117,14.0,,0.655684437302514,
ENSG00000152977,36.0,,1.2994472739382688,
ENSG00000186777,28.0,,1.3841261543055177,
ENSG00000131721,36.0,,1.5392874000529386,
ENSG00000181449,21.0,,1.031252429842202,
ENSG00000174963,22.0,,0.8842230771802377,
ENSG00000120075,22.0,,0.8726582066841901,
ENSG00000215372,23.0,,1.1301779818174156,
ENSG00000221923,34.0,,1.3177441994246577,
ENSG00000148584,12.0,,0.435588924619201,
ENSG00000136352,21.0,,0.9344267916507634,
ENSG00000112238,10.0,,0.49759705706424084,
ENSG00000188909,12.0,,0.5432757037068454,
ENSG00000204595,15.0,,0.6437448769900449,
ENSG00000122180,32.0,,1.2632431175129062,
ENSG00000176399,19.0,,0.9041718765359952,
ENSG00000128713,19.0,,0.661889394983643,
ENSG00000125492,12.0,,0.4289110308560784,
ENSG00000183733,10.0,,0.3988830998962284,
ENSG00000135547,16.0,,0.663973394069754,
ENSG00000131264,14.0,,0.5635396967830695,
ENSG00000205927,15.0,,0.4953638571038021,
ENSG00000258873,14.0,,0.43325600377153844,
ENSG00000120068,5.0,,0.23996971758321498,
ENSG00000187821,7.0,,0.2073142492473368,
