dataset,num_permutations,grn1_id,grn2_id,mode,alpha,num_clusters,metric,score
cd8+_tcells,3000,7,8,bh,0.01,100,recall,0.0
cd8+_tcells,3000,7,8,bh,0.01,100,f1,0.0
cd8+_tcells,3000,7,8,bh,0.05,100,precision,0.0
cd8+_tcells,3000,7,8,bh,0.05,100,recall,0.0
cd8+_tcells,3000,7,8,bh,0.05,100,f1,0.0
cd8+_tcells,3000,7,9,raw,-1.0,100,mae,0.047965149876273476
cd8+_tcells,3000,7,9,raw,0.01,100,precision,0.6622807017543859
cd8+_tcells,3000,7,9,raw,0.01,100,recall,0.6574746008708273
cd8+_tcells,3000,7,9,raw,0.01,100,f1,0.6598689002184996
cd8+_tcells,3000,7,9,raw,0.05,100,precision,0.8190692698582509
cd8+_tcells,3000,7,9,raw,0.05,100,recall,0.8018065191779029
cd8+_tcells,3000,7,9,raw,0.05,100,f1,0.8103459681153669
cd8+_tcells,3000,7,9,bh,-1.0,100,mae,0.024190510250200272
cd8+_tcells,3000,7,9,bh,0.01,100,precision,0.0
cd8+_tcells,3000,7,9,bh,0.01,100,recall,0.0
cd8+_tcells,3000,7,9,bh,0.01,100,f1,0.0
cd8+_tcells,3000,7,9,bh,0.05,100,precision,0.0
cd8+_tcells,3000,7,9,bh,0.05,100,recall,0.0
cd8+_tcells,3000,7,9,bh,0.05,100,f1,0.0
cd8+_tcells,3000,8,9,raw,-1.0,100,mae,0.04879139673465885
cd8+_tcells,3000,8,9,raw,0.01,100,precision,0.6613198900091659
cd8+_tcells,3000,8,9,raw,0.01,100,recall,0.6981132075471698
cd8+_tcells,3000,8,9,raw,0.01,100,f1,0.6792186396799247
cd8+_tcells,3000,8,9,raw,0.05,100,precision,0.8074887023886378
cd8+_tcells,3000,8,9,raw,0.05,100,recall,0.8186935462756906
cd8+_tcells,3000,8,9,raw,0.05,100,f1,0.8130525221008841
cd8+_tcells,3000,8,9,bh,-1.0,100,mae,0.024802084518861036
cd8+_tcells,3000,8,9,bh,0.01,100,precision,0.0
cd8+_tcells,3000,8,9,bh,0.01,100,recall,0.0
cd8+_tcells,3000,8,9,bh,0.01,100,f1,0.0
cd8+_tcells,3000,8,9,bh,0.05,100,precision,0.0
cd8+_tcells,3000,8,9,bh,0.05,100,recall,0.0
cd8+_tcells,3000,8,9,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,0,raw,-1.0,100,mae,0.04806900477074381
cd8+_tcells,5000,-1,0,raw,0.01,100,precision,0.6534365924491772
cd8+_tcells,5000,-1,0,raw,0.01,100,recall,0.6719761075161772
cd8+_tcells,5000,-1,0,raw,0.01,100,f1,0.6625766871165644
cd8+_tcells,5000,-1,0,raw,0.05,100,precision,0.8085247643075288
cd8+_tcells,5000,-1,0,raw,0.05,100,recall,0.815563889633003
cd8+_tcells,5000,-1,0,raw,0.05,100,f1,0.8120290724811629
cd8+_tcells,5000,-1,0,bh,-1.0,100,mae,0.023627424471841976
cd8+_tcells,5000,-1,0,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,0,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,0,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,0,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,0,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,0,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,1,raw,-1.0,100,mae,0.05009259994395345
cd8+_tcells,5000,-1,1,raw,0.01,100,precision,0.6689254598257502
cd8+_tcells,5000,-1,1,raw,0.01,100,recall,0.6365730078304929
cd8+_tcells,5000,-1,1,raw,0.01,100,f1,0.6523483596884588
cd8+_tcells,5000,-1,1,raw,0.05,100,precision,0.8131722214845306
cd8+_tcells,5000,-1,1,raw,0.05,100,recall,0.7938812548612911
cd8+_tcells,5000,-1,1,raw,0.05,100,f1,0.8034109544112824
cd8+_tcells,5000,-1,1,bh,-1.0,100,mae,0.026744026357538406
cd8+_tcells,5000,-1,1,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,1,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,1,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,1,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,1,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,1,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,2,raw,-1.0,100,mae,0.039685207001055545
cd8+_tcells,5000,-1,2,raw,0.01,100,precision,0.7134559535333979
cd8+_tcells,5000,-1,2,raw,0.01,100,recall,0.6693914623069936
cd8+_tcells,5000,-1,2,raw,0.01,100,f1,0.6907216494845361
cd8+_tcells,5000,-1,2,raw,0.05,100,precision,0.8357455849156818
cd8+_tcells,5000,-1,2,raw,0.05,100,recall,0.8294675803900896
cd8+_tcells,5000,-1,2,raw,0.05,100,f1,0.832594748329916
cd8+_tcells,5000,-1,2,bh,-1.0,100,mae,0.021334131325107326
cd8+_tcells,5000,-1,2,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,2,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,2,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,2,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,2,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,2,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,3,raw,-1.0,100,mae,0.04426487887412146
cd8+_tcells,5000,-1,3,raw,0.01,100,precision,0.6665053242981607
cd8+_tcells,5000,-1,3,raw,0.01,100,recall,0.6816831683168317
cd8+_tcells,5000,-1,3,raw,0.01,100,f1,0.6740088105726872
cd8+_tcells,5000,-1,3,raw,0.05,100,precision,0.8143672819014739
cd8+_tcells,5000,-1,3,raw,0.05,100,recall,0.8251042647652361
cd8+_tcells,5000,-1,3,raw,0.05,100,f1,0.8197006148088747
cd8+_tcells,5000,-1,3,bh,-1.0,100,mae,0.022606377904434666
cd8+_tcells,5000,-1,3,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,3,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,3,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,3,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,3,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,3,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,4,raw,-1.0,100,mae,0.04339254990520174
cd8+_tcells,5000,-1,4,raw,0.01,100,precision,0.6824782187802517
cd8+_tcells,5000,-1,4,raw,0.01,100,recall,0.6555090655509066
cd8+_tcells,5000,-1,4,raw,0.01,100,f1,0.6687218401707374
cd8+_tcells,5000,-1,4,raw,0.05,100,precision,0.8305669897755942
cd8+_tcells,5000,-1,4,raw,0.05,100,recall,0.821297268907563
cd8+_tcells,5000,-1,4,raw,0.05,100,f1,0.8259061200237671
cd8+_tcells,5000,-1,4,bh,-1.0,100,mae,0.022843154299942818
cd8+_tcells,5000,-1,4,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,4,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,4,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,4,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,4,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,4,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,5,raw,-1.0,100,mae,0.040567722235838925
cd8+_tcells,5000,-1,5,raw,0.01,100,precision,0.7274927395934172
cd8+_tcells,5000,-1,5,raw,0.01,100,recall,0.7303206997084548
cd8+_tcells,5000,-1,5,raw,0.01,100,f1,0.7289039767216294
cd8+_tcells,5000,-1,5,raw,0.05,100,precision,0.8552649050590891
cd8+_tcells,5000,-1,5,raw,0.05,100,recall,0.8453865336658354
cd8+_tcells,5000,-1,5,raw,0.05,100,f1,0.8502970297029703
cd8+_tcells,5000,-1,5,bh,-1.0,100,mae,0.0204170977624317
cd8+_tcells,5000,-1,5,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,5,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,5,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,5,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,5,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,5,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,6,raw,-1.0,100,mae,0.04444909353303499
cd8+_tcells,5000,-1,6,raw,0.01,100,precision,0.6795740561471443
cd8+_tcells,5000,-1,6,raw,0.01,100,recall,0.6419753086419753
cd8+_tcells,5000,-1,6,raw,0.01,100,f1,0.6602398307077357
cd8+_tcells,5000,-1,6,raw,0.05,100,precision,0.8219359978754481
cd8+_tcells,5000,-1,6,raw,0.05,100,recall,0.8086218158066623
cd8+_tcells,5000,-1,6,raw,0.05,100,f1,0.815224548926643
cd8+_tcells,5000,-1,6,bh,-1.0,100,mae,0.023907866850018604
cd8+_tcells,5000,-1,6,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,6,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,6,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,6,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,6,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,6,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,7,raw,-1.0,100,mae,0.04771836775124973
cd8+_tcells,5000,-1,7,raw,0.01,100,precision,0.6684414327202324
cd8+_tcells,5000,-1,7,raw,0.01,100,recall,0.6681180454765361
cd8+_tcells,5000,-1,7,raw,0.01,100,f1,0.6682796999758045
cd8+_tcells,5000,-1,7,raw,0.05,100,precision,0.8118443765768159
cd8+_tcells,5000,-1,7,raw,0.05,100,recall,0.8128157404945493
cd8+_tcells,5000,-1,7,raw,0.05,100,f1,0.8123297681525278
cd8+_tcells,5000,-1,7,bh,-1.0,100,mae,0.023569624405170065
cd8+_tcells,5000,-1,7,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,7,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,7,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,7,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,7,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,7,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,8,raw,-1.0,100,mae,0.04401504602503437
cd8+_tcells,5000,-1,8,raw,0.01,100,precision,0.6606969990319458
cd8+_tcells,5000,-1,8,raw,0.01,100,recall,0.6652046783625731
cd8+_tcells,5000,-1,8,raw,0.01,100,f1,0.6629431762991743
cd8+_tcells,5000,-1,8,raw,0.05,100,precision,0.8328243261187094
cd8+_tcells,5000,-1,8,raw,0.05,100,recall,0.8130671506352087
cd8+_tcells,5000,-1,8,raw,0.05,100,f1,0.822827156444736
cd8+_tcells,5000,-1,8,bh,-1.0,100,mae,0.023283227727366834
cd8+_tcells,5000,-1,8,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,8,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,8,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,8,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,8,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,8,bh,0.05,100,f1,0.0
cd8+_tcells,5000,-1,9,raw,-1.0,100,mae,0.045308136185321875
cd8+_tcells,5000,-1,9,raw,0.01,100,precision,0.6558567279767668
cd8+_tcells,5000,-1,9,raw,0.01,100,recall,0.6526974951830443
cd8+_tcells,5000,-1,9,raw,0.01,100,f1,0.6542732979237084
cd8+_tcells,5000,-1,9,raw,0.05,100,precision,0.8148984198645598
cd8+_tcells,5000,-1,9,raw,0.05,100,recall,0.8050636232454415
cd8+_tcells,5000,-1,9,raw,0.05,100,f1,0.8099511680084466
cd8+_tcells,5000,-1,9,bh,-1.0,100,mae,0.023162414882178323
cd8+_tcells,5000,-1,9,bh,0.01,100,precision,0.0
cd8+_tcells,5000,-1,9,bh,0.01,100,recall,0.0
cd8+_tcells,5000,-1,9,bh,0.01,100,f1,0.0
cd8+_tcells,5000,-1,9,bh,0.05,100,precision,0.0
cd8+_tcells,5000,-1,9,bh,0.05,100,recall,0.0
cd8+_tcells,5000,-1,9,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,1,raw,-1.0,100,mae,0.0491289123980651
cd8+_tcells,5000,0,1,raw,0.01,100,precision,0.6600298656047785
cd8+_tcells,5000,0,1,raw,0.01,100,recall,0.6107784431137725
cd8+_tcells,5000,0,1,raw,0.01,100,f1,0.6344497607655503
cd8+_tcells,5000,0,1,raw,0.05,100,precision,0.8045807661398339
cd8+_tcells,5000,0,1,raw,0.05,100,recall,0.7787140264454239
cd8+_tcells,5000,0,1,raw,0.05,100,f1,0.7914361001317523
cd8+_tcells,5000,0,1,bh,-1.0,100,mae,0.025893236140434123
cd8+_tcells,5000,0,1,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,1,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,1,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,1,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,1,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,1,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,2,raw,-1.0,100,mae,0.047507558912236306
cd8+_tcells,5000,0,2,raw,0.01,100,precision,0.6893977103036336
cd8+_tcells,5000,0,2,raw,0.01,100,recall,0.6289736603088102
cd8+_tcells,5000,0,2,raw,0.01,100,f1,0.6578009973877939
cd8+_tcells,5000,0,2,raw,0.05,100,precision,0.8090008036431824
cd8+_tcells,5000,0,2,raw,0.05,100,recall,0.7959936742224565
cd8+_tcells,5000,0,2,raw,0.05,100,f1,0.8024445330144812
cd8+_tcells,5000,0,2,bh,-1.0,100,mae,0.02492348585638819
cd8+_tcells,5000,0,2,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,2,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,2,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,2,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,2,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,2,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,3,raw,-1.0,100,mae,0.048378708191984074
cd8+_tcells,5000,0,3,raw,0.01,100,precision,0.6450970632155301
cd8+_tcells,5000,0,3,raw,0.01,100,recall,0.6415841584158416
cd8+_tcells,5000,0,3,raw,0.01,100,f1,0.6433358153387937
cd8+_tcells,5000,0,3,raw,0.05,100,precision,0.8028395392445754
cd8+_tcells,5000,0,3,raw,0.05,100,recall,0.8064038746132114
cd8+_tcells,5000,0,3,raw,0.05,100,f1,0.80461775958118
cd8+_tcells,5000,0,3,bh,-1.0,100,mae,0.023853626309997128
cd8+_tcells,5000,0,3,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,3,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,3,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,3,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,3,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,3,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,4,raw,-1.0,100,mae,0.04723954861515508
cd8+_tcells,5000,0,4,raw,0.01,100,precision,0.7048282727725237
cd8+_tcells,5000,0,4,raw,0.01,100,recall,0.6582984658298466
cd8+_tcells,5000,0,4,raw,0.01,100,f1,0.6807692307692308
cd8+_tcells,5000,0,4,raw,0.05,100,precision,0.828957942673453
cd8+_tcells,5000,0,4,raw,0.05,100,recall,0.8126313025210085
cd8+_tcells,5000,0,4,raw,0.05,100,f1,0.8207134332316669
cd8+_tcells,5000,0,4,bh,-1.0,100,mae,0.02378137913587809
cd8+_tcells,5000,0,4,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,4,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,4,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,4,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,4,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,4,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,5,raw,-1.0,100,mae,0.04401542578798698
cd8+_tcells,5000,0,5,raw,0.01,100,precision,0.701841712294674
cd8+_tcells,5000,0,5,raw,0.01,100,recall,0.685131195335277
cd8+_tcells,5000,0,5,raw,0.01,100,f1,0.6933857880501598
cd8+_tcells,5000,0,5,raw,0.05,100,precision,0.835654969193678
cd8+_tcells,5000,0,5,raw,0.05,100,recall,0.8188738679616747
cd8+_tcells,5000,0,5,raw,0.05,100,f1,0.827179317202519
cd8+_tcells,5000,0,5,bh,-1.0,100,mae,0.021816292618031013
cd8+_tcells,5000,0,5,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,5,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,5,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,5,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,5,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,5,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,6,raw,-1.0,100,mae,0.04932356380478975
cd8+_tcells,5000,0,6,raw,0.01,100,precision,0.6849178695868592
cd8+_tcells,5000,0,6,raw,0.01,100,recall,0.629172382258802
cd8+_tcells,5000,0,6,raw,0.01,100,f1,0.655862726406101
cd8+_tcells,5000,0,6,raw,0.05,100,precision,0.8182427002410929
cd8+_tcells,5000,0,6,raw,0.05,100,recall,0.7980404964075768
cd8+_tcells,5000,0,6,raw,0.05,100,f1,0.8080153429006018
cd8+_tcells,5000,0,6,bh,-1.0,100,mae,0.02531523445831741
cd8+_tcells,5000,0,6,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,6,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,6,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,6,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,6,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,6,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,7,raw,-1.0,100,mae,0.04466952842022313
cd8+_tcells,5000,0,7,raw,0.01,100,precision,0.664509706321553
cd8+_tcells,5000,0,7,raw,0.01,100,recall,0.6458635703918723
cd8+_tcells,5000,0,7,raw,0.01,100,f1,0.655053974484789
cd8+_tcells,5000,0,7,raw,0.05,100,precision,0.8098044468256095
cd8+_tcells,5000,0,7,raw,0.05,100,recall,0.8037755915979793
cd8+_tcells,5000,0,7,raw,0.05,100,f1,0.806778756338404
cd8+_tcells,5000,0,7,bh,-1.0,100,mae,0.02274102417059492
cd8+_tcells,5000,0,7,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,7,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,7,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,7,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,7,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,7,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,8,raw,-1.0,100,mae,0.04794552794405964
cd8+_tcells,5000,0,8,raw,0.01,100,precision,0.6859133897461424
cd8+_tcells,5000,0,8,raw,0.01,100,recall,0.6715399610136452
cd8+_tcells,5000,0,8,raw,0.01,100,f1,0.6786505786752032
cd8+_tcells,5000,0,8,raw,0.05,100,precision,0.8276185373694079
cd8+_tcells,5000,0,8,raw,0.05,100,recall,0.8010111485610578
cd8+_tcells,5000,0,8,raw,0.05,100,f1,0.8140974967061924
cd8+_tcells,5000,0,8,bh,-1.0,100,mae,0.02444282610053389
cd8+_tcells,5000,0,8,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,8,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,8,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,8,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,8,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,8,bh,0.05,100,f1,0.0
cd8+_tcells,5000,0,9,raw,-1.0,100,mae,0.04688718515557146
cd8+_tcells,5000,0,9,raw,0.01,100,precision,0.6814335490293678
cd8+_tcells,5000,0,9,raw,0.01,100,recall,0.6594412331406551
cd8+_tcells,5000,0,9,raw,0.01,100,f1,0.6702570379436964
cd8+_tcells,5000,0,9,raw,0.05,100,precision,0.8213233324403965
cd8+_tcells,5000,0,9,raw,0.05,100,recall,0.8044077134986226
cd8+_tcells,5000,0,9,raw,0.05,100,f1,0.8127775200477169
cd8+_tcells,5000,0,9,bh,-1.0,100,mae,0.023541595759753856
cd8+_tcells,5000,0,9,bh,0.01,100,precision,0.0
cd8+_tcells,5000,0,9,bh,0.01,100,recall,0.0
cd8+_tcells,5000,0,9,bh,0.01,100,f1,0.0
cd8+_tcells,5000,0,9,bh,0.05,100,precision,0.0
cd8+_tcells,5000,0,9,bh,0.05,100,recall,0.0
cd8+_tcells,5000,0,9,bh,0.05,100,f1,0.0
cd8+_tcells,5000,1,2,raw,-1.0,100,mae,0.04791993569174961
cd8+_tcells,5000,1,2,raw,0.01,100,precision,0.6803316444035007
cd8+_tcells,5000,1,2,raw,0.01,100,recall,0.6707538601271571
cd8+_tcells,5000,1,2,raw,0.01,100,f1,0.675508804024697
cd8+_tcells,5000,1,2,raw,0.05,100,precision,0.80347420274825
cd8+_tcells,5000,1,2,raw,0.05,100,recall,0.8168160253031101
cd8+_tcells,5000,1,2,raw,0.05,100,f1,0.8100901842896353
cd8+_tcells,5000,1,2,bh,-1.0,100,mae,0.024885374833228103
cd8+_tcells,5000,1,2,bh,0.01,100,precision,0.0
cd8+_tcells,5000,1,2,bh,0.01,100,recall,0.0
cd8+_tcells,5000,1,2,bh,0.01,100,f1,0.0
cd8+_tcells,5000,1,2,bh,0.05,100,precision,0.0
cd8+_tcells,5000,1,2,bh,0.05,100,recall,0.0
cd8+_tcells,5000,1,2,bh,0.05,100,f1,0.0
cd8+_tcells,5000,1,3,raw,-1.0,100,mae,0.04429368429808017
cd8+_tcells,5000,1,3,raw,0.01,100,precision,0.6374942422846614
cd8+_tcells,5000,1,3,raw,0.01,100,recall,0.6851485148514852
cd8+_tcells,5000,1,3,raw,0.01,100,f1,0.6604628966833691
cd8+_tcells,5000,1,3,raw,0.05,100,precision,0.7990666320974851
cd8+_tcells,5000,1,3,raw,0.05,100,recall,0.8292748553746805
cd8+_tcells,5000,1,3,raw,0.05,100,f1,0.8138905393807354
cd8+_tcells,5000,1,3,bh,-1.0,100,mae,0.023654280517202343
cd8+_tcells,5000,1,3,bh,0.01,100,precision,0.0
cd8+_tcells,5000,1,3,bh,0.01,100,recall,0.0
cd8+_tcells,5000,1,3,bh,0.01,100,f1,0.0
cd8+_tcells,5000,1,3,bh,0.05,100,precision,0.0
cd8+_tcells,5000,1,3,bh,0.05,100,recall,0.0
cd8+_tcells,5000,1,3,bh,0.05,100,f1,0.0
cd8+_tcells,5000,1,4,raw,-1.0,100,mae,0.048644114015482506
cd8+_tcells,5000,1,4,raw,0.01,100,precision,0.6577614002763703
cd8+_tcells,5000,1,4,raw,0.01,100,recall,0.6638772663877266
cd8+_tcells,5000,1,4,raw,0.01,100,f1,0.6608051827857473
cd8+_tcells,5000,1,4,raw,0.05,100,precision,0.8029556650246306
cd8+_tcells,5000,1,4,raw,0.05,100,recall,0.8132878151260504
cd8+_tcells,5000,1,4,raw,0.05,100,f1,0.80808871493803
cd8+_tcells,5000,1,4,bh,-1.0,100,mae,0.02546117009119656
cd8+_tcells,5000,1,4,bh,0.01,100,precision,0.0
cd8+_tcells,5000,1,4,bh,0.01,100,recall,0.0
cd8+_tcells,5000,1,4,bh,0.01,100,f1,0.0
cd8+_tcells,5000,1,4,bh,0.05,100,precision,0.0
cd8+_tcells,5000,1,4,bh,0.05,100,recall,0.0
cd8+_tcells,5000,1,4,bh,0.05,100,f1,0.0
cd8+_tcells,5000,1,5,raw,-1.0,100,mae,0.05344873483749952
cd8+_tcells,5000,1,5,raw,0.01,100,precision,0.6568401658222017
cd8+_tcells,5000,1,5,raw,0.01,100,recall,0.6929057337220602
cd8+_tcells,5000,1,5,raw,0.01,100,f1,0.6743911090092221
cd8+_tcells,5000,1,5,raw,0.05,100,precision,0.7972517500648172
cd8+_tcells,5000,1,5,raw,0.05,100,recall,0.807192544953406
cd8+_tcells,5000,1,5,raw,0.05,100,f1,0.8021913519859127
cd8+_tcells,5000,1,5,bh,-1.0,100,mae,0.02690758072079508
cd8+_tcells,5000,1,5,bh,0.01,100,precision,0.0
cd8+_tcells,5000,1,5,bh,0.01,100,recall,0.0
cd8+_tcells,5000,1,5,bh,0.01,100,f1,0.0
cd8+_tcells,5000,1,5,bh,0.05,100,precision,0.0
cd8+_tcells,5000,1,5,bh,0.05,100,recall,0.0
cd8+_tcells,5000,1,5,bh,0.05,100,f1,0.0
cd8+_tcells,5000,1,6,raw,-1.0,100,mae,0.04791907381838199
cd8+_tcells,5000,1,6,raw,0.01,100,precision,0.6499309074159374
cd8+_tcells,5000,1,6,raw,0.01,100,recall,0.6451760402377686
cd8+_tcells,5000,1,6,raw,0.01,100,f1,0.6475447452960074
cd8+_tcells,5000,1,6,raw,0.05,100,precision,0.8014000518537724
cd8+_tcells,5000,1,6,raw,0.05,100,recall,0.8075767472240366
cd8+_tcells,5000,1,6,raw,0.05,100,f1,0.8044765436918472
cd8+_tcells,5000,1,6,bh,-1.0,100,mae,0.025368555503680865
cd8+_tcells,5000,1,6,bh,0.01,100,precision,0.0
cd8+_tcells,5000,1,6,bh,0.01,100,recall,0.0
cd8+_tcells,5000,1,6,bh,0.01,100,f1,0.0
cd8+_tcells,5000,1,6,bh,0.05,100,precision,0.0
cd8+_tcells,5000,1,6,bh,0.05,100,recall,0.0
cd8+_tcells,5000,1,6,bh,0.05,100,f1,0.0
cd8+_tcells,5000,1,7,raw,-1.0,100,mae,0.046350501996257634
cd8+_tcells,5000,1,7,raw,0.01,100,precision,0.6476278212805159
cd8+_tcells,5000,1,7,raw,0.01,100,recall,0.6802128688921142
cd8+_tcells,5000,1,7,raw,0.01,100,f1,0.6635205285512034
cd8+_tcells,5000,1,7,raw,0.05,100,precision,0.8047705470572984
cd8+_tcells,5000,1,7,raw,0.05,100,recall,0.8253124169103961
cd8+_tcells,5000,1,7,raw,0.05,100,f1,0.8149120504069309
cd8+_tcells,5000,1,7,bh,-1.0,100,mae,0.02529490350656464
cd8+_tcells,5000,1,7,bh,0.01,100,precision,0.0
cd8+_tcells,5000,1,7,bh,0.01,100,recall,0.0
cd8+_tcells,5000,1,7,bh,0.01,100,f1,0.0
cd8+_tcells,5000,1,7,bh,0.05,100,precision,0.0
cd8+_tcells,5000,1,7,bh,0.05,100,recall,0.0
cd8+_tcells,5000,1,7,bh,0.05,100,f1,0.0
cd8+_tcells,5000,1,8,raw,-1.0,100,mae,0.0514194028196866
cd8+_tcells,5000,1,8,raw,0.01,100,precision,0.6190695532012898
cd8+_tcells,5000,1,8,raw,0.01,100,recall,0.6549707602339181
cd8+_tcells,5000,1,8,raw,0.01,100,f1,0.6365143263083116
cd8+_tcells,5000,1,8,raw,0.05,100,precision,0.7963443090484833
cd8+_tcells,5000,1,8,raw,0.05,100,recall,0.7963443090484833
cd8+_tcells,5000,1,8,raw,0.05,100,f1,0.7963443090484833
cd8+_tcells,5000,1,8,bh,-1.0,100,mae,0.027040512606740875
cd8+_tcells,5000,1,8,bh,0.01,100,precision,0.0
cd8+_tcells,5000,1,8,bh,0.01,100,recall,0.0
cd8+_tcells,5000,1,8,bh,0.01,100,f1,0.0
cd8+_tcells,5000,1,8,bh,0.05,100,precision,0.0
