dataset,mode,alpha,num_permutations,pval_mode,num_clusters,num_sig
cd8+_tcells,approx,0.05,1000,pvalue,10,7531
cd8+_tcells,approx,0.05,1000,pvalue_bh,10,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,10,189
cd8+_tcells,approx,0.05,1000,pvalue,20,7589
cd8+_tcells,approx,0.05,1000,pvalue_bh,20,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,20,207
cd8+_tcells,approx,0.05,1000,pvalue,30,7425
cd8+_tcells,approx,0.05,1000,pvalue_bh,30,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,30,198
cd8+_tcells,approx,0.05,1000,pvalue,40,7480
cd8+_tcells,approx,0.05,1000,pvalue_bh,40,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,40,194
cd8+_tcells,approx,0.05,1000,pvalue,50,7544
cd8+_tcells,approx,0.05,1000,pvalue_bh,50,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,50,177
cd8+_tcells,approx,0.05,1000,pvalue,60,7389
cd8+_tcells,approx,0.05,1000,pvalue_bh,60,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,60,189
cd8+_tcells,approx,0.05,1000,pvalue,70,7561
cd8+_tcells,approx,0.05,1000,pvalue_bh,70,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,70,194
cd8+_tcells,approx,0.05,1000,pvalue,80,7559
cd8+_tcells,approx,0.05,1000,pvalue_bh,80,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,80,175
cd8+_tcells,approx,0.05,1000,pvalue,90,7672
cd8+_tcells,approx,0.05,1000,pvalue_bh,90,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,90,195
cd8+_tcells,approx,0.05,1000,pvalue,100,7453
cd8+_tcells,approx,0.05,1000,pvalue_bh,100,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,100,200
cd8+_tcells,gt,0.05,3000,pvalue,-1,7559
cd8+_tcells,gt,0.05,3000,pvalue_bh,-1,0
cd8+_tcells,approx,0.05,3000,pvalue,1,7681
cd8+_tcells,approx,0.05,3000,pvalue_bh,1,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,1,179
cd8+_tcells,approx,0.05,3000,pvalue,2,7541
cd8+_tcells,approx,0.05,3000,pvalue_bh,2,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,2,178
cd8+_tcells,approx,0.05,3000,pvalue,3,7300
cd8+_tcells,approx,0.05,3000,pvalue_bh,3,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,3,218
cd8+_tcells,approx,0.05,3000,pvalue,4,7496
cd8+_tcells,approx,0.05,3000,pvalue_bh,4,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,4,172
cd8+_tcells,approx,0.05,3000,pvalue,5,7496
cd8+_tcells,approx,0.05,3000,pvalue_bh,5,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,5,180
cd8+_tcells,approx,0.05,3000,pvalue,6,7522
cd8+_tcells,approx,0.05,3000,pvalue_bh,6,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,6,190
cd8+_tcells,approx,0.05,3000,pvalue,7,7408
cd8+_tcells,approx,0.05,3000,pvalue_bh,7,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,7,178
cd8+_tcells,approx,0.05,3000,pvalue,8,7516
cd8+_tcells,approx,0.05,3000,pvalue_bh,8,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,8,189
cd8+_tcells,approx,0.05,3000,pvalue,9,7547
cd8+_tcells,approx,0.05,3000,pvalue_bh,9,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,9,182
cd8+_tcells,approx,0.05,3000,pvalue,10,7521
cd8+_tcells,approx,0.05,3000,pvalue_bh,10,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,10,182
cd8+_tcells,approx,0.05,3000,pvalue,20,7606
cd8+_tcells,approx,0.05,3000,pvalue_bh,20,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,20,193
cd8+_tcells,approx,0.05,3000,pvalue,30,7528
cd8+_tcells,approx,0.05,3000,pvalue_bh,30,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,30,185
cd8+_tcells,approx,0.05,3000,pvalue,40,7525
cd8+_tcells,approx,0.05,3000,pvalue_bh,40,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,40,188
cd8+_tcells,approx,0.05,3000,pvalue,50,7579
cd8+_tcells,approx,0.05,3000,pvalue_bh,50,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,50,174
cd8+_tcells,approx,0.05,3000,pvalue,60,7470
cd8+_tcells,approx,0.05,3000,pvalue_bh,60,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,60,204
cd8+_tcells,approx,0.05,3000,pvalue,70,7461
cd8+_tcells,approx,0.05,3000,pvalue_bh,70,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,70,202
cd8+_tcells,approx,0.05,3000,pvalue,80,7562
cd8+_tcells,approx,0.05,3000,pvalue_bh,80,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,80,190
cd8+_tcells,approx,0.05,3000,pvalue,90,7600
cd8+_tcells,approx,0.05,3000,pvalue_bh,90,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,90,173
cd8+_tcells,approx,0.05,3000,pvalue,100,7438
cd8+_tcells,approx,0.05,3000,pvalue_bh,100,0
cd8+_tcells,approx,0.05,3000,pvalue_westfall_young,100,194
cd8+_tcells,gt,0.05,5000,pvalue,-1,7466
cd8+_tcells,gt,0.05,5000,pvalue_bh,-1,0
cd8+_tcells,approx,0.05,5000,pvalue,1,7635
cd8+_tcells,approx,0.05,5000,pvalue_bh,1,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,1,193
cd8+_tcells,approx,0.05,5000,pvalue,2,7519
cd8+_tcells,approx,0.05,5000,pvalue_bh,2,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,2,188
cd8+_tcells,approx,0.05,5000,pvalue,3,7336
cd8+_tcells,approx,0.05,5000,pvalue_bh,3,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,3,187
cd8+_tcells,approx,0.05,5000,pvalue,4,7634
cd8+_tcells,approx,0.05,5000,pvalue_bh,4,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,4,193
cd8+_tcells,approx,0.05,5000,pvalue,5,7302
cd8+_tcells,approx,0.05,5000,pvalue_bh,5,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,5,186
cd8+_tcells,approx,0.05,5000,pvalue,6,7548
cd8+_tcells,approx,0.05,5000,pvalue_bh,6,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,6,183
cd8+_tcells,approx,0.05,5000,pvalue,7,7434
cd8+_tcells,approx,0.05,5000,pvalue_bh,7,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,7,186
cd8+_tcells,approx,0.05,5000,pvalue,8,7463
cd8+_tcells,approx,0.05,5000,pvalue_bh,8,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,8,186
cd8+_tcells,approx,0.05,5000,pvalue,9,7557
cd8+_tcells,approx,0.05,5000,pvalue_bh,9,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,9,192
cd8+_tcells,approx,0.05,5000,pvalue,10,7398
cd8+_tcells,approx,0.05,5000,pvalue_bh,10,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,10,184
cd8+_tcells,approx,0.05,5000,pvalue,20,7486
cd8+_tcells,approx,0.05,5000,pvalue_bh,20,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,20,189
cd8+_tcells,approx,0.05,5000,pvalue,30,7673
cd8+_tcells,approx,0.05,5000,pvalue_bh,30,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,30,176
cd8+_tcells,approx,0.05,5000,pvalue,40,7493
cd8+_tcells,approx,0.05,5000,pvalue_bh,40,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,40,186
cd8+_tcells,approx,0.05,5000,pvalue,50,7513
cd8+_tcells,approx,0.05,5000,pvalue_bh,50,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,50,171
cd8+_tcells,approx,0.05,5000,pvalue,60,7572
cd8+_tcells,approx,0.05,5000,pvalue_bh,60,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,60,174
cd8+_tcells,approx,0.05,5000,pvalue,70,7321
cd8+_tcells,approx,0.05,5000,pvalue_bh,70,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,70,211
cd8+_tcells,approx,0.05,5000,pvalue,80,7545
cd8+_tcells,approx,0.05,5000,pvalue_bh,80,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,80,197
cd8+_tcells,approx,0.05,5000,pvalue,90,7665
cd8+_tcells,approx,0.05,5000,pvalue_bh,90,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,90,176
cd8+_tcells,approx,0.05,5000,pvalue,100,7531
cd8+_tcells,approx,0.05,5000,pvalue_bh,100,0
cd8+_tcells,approx,0.05,5000,pvalue_westfall_young,100,195
cd8+_tcells,gt,0.05,7000,pvalue,-1,7505
cd8+_tcells,gt,0.05,7000,pvalue_bh,-1,0
cd8+_tcells,approx,0.05,7000,pvalue,1,7559
cd8+_tcells,approx,0.05,7000,pvalue_bh,1,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,1,203
cd8+_tcells,approx,0.05,7000,pvalue,2,7538
cd8+_tcells,approx,0.05,7000,pvalue_bh,2,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,2,177
cd8+_tcells,approx,0.05,7000,pvalue,3,7377
cd8+_tcells,approx,0.05,7000,pvalue_bh,3,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,3,190
cd8+_tcells,approx,0.05,7000,pvalue,4,7467
cd8+_tcells,approx,0.05,7000,pvalue_bh,4,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,4,194
cd8+_tcells,approx,0.05,7000,pvalue,5,7431
cd8+_tcells,approx,0.05,7000,pvalue_bh,5,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,5,188
cd8+_tcells,approx,0.05,7000,pvalue,6,7539
cd8+_tcells,approx,0.05,7000,pvalue_bh,6,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,6,184
cd8+_tcells,approx,0.05,7000,pvalue,7,7357
cd8+_tcells,approx,0.05,7000,pvalue_bh,7,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,7,201
cd8+_tcells,approx,0.05,7000,pvalue,8,7379
cd8+_tcells,approx,0.05,7000,pvalue_bh,8,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,8,193
cd8+_tcells,approx,0.05,7000,pvalue,9,7548
cd8+_tcells,approx,0.05,7000,pvalue_bh,9,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,9,187
cd8+_tcells,approx,0.05,7000,pvalue,10,7418
cd8+_tcells,approx,0.05,7000,pvalue_bh,10,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,10,179
cd8+_tcells,approx,0.05,7000,pvalue,20,7460
cd8+_tcells,approx,0.05,7000,pvalue_bh,20,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,20,187
cd8+_tcells,approx,0.05,7000,pvalue,30,7485
cd8+_tcells,approx,0.05,7000,pvalue_bh,30,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,30,185
cd8+_tcells,approx,0.05,7000,pvalue,40,7416
cd8+_tcells,approx,0.05,7000,pvalue_bh,40,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,40,192
cd8+_tcells,approx,0.05,7000,pvalue,50,7447
cd8+_tcells,approx,0.05,7000,pvalue_bh,50,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,50,183
cd8+_tcells,approx,0.05,7000,pvalue,60,7406
cd8+_tcells,approx,0.05,7000,pvalue_bh,60,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,60,191
cd8+_tcells,approx,0.05,7000,pvalue,70,7445
cd8+_tcells,approx,0.05,7000,pvalue_bh,70,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,70,200
cd8+_tcells,approx,0.05,7000,pvalue,80,7549
cd8+_tcells,approx,0.05,7000,pvalue_bh,80,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,80,187
cd8+_tcells,approx,0.05,7000,pvalue,90,7643
cd8+_tcells,approx,0.05,7000,pvalue_bh,90,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,90,183
cd8+_tcells,approx,0.05,7000,pvalue,100,7546
cd8+_tcells,approx,0.05,7000,pvalue_bh,100,0
cd8+_tcells,approx,0.05,7000,pvalue_westfall_young,100,192
cd8+_tcells,gt,0.05,10000,pvalue,-1,7525
cd8+_tcells,gt,0.05,10000,pvalue_bh,-1,0
cd8+_tcells,approx,0.05,10000,pvalue,1,7556
cd8+_tcells,approx,0.05,10000,pvalue_bh,1,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,1,198
cd8+_tcells,approx,0.05,10000,pvalue,2,7497
cd8+_tcells,approx,0.05,10000,pvalue_bh,2,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,2,181
cd8+_tcells,approx,0.05,10000,pvalue,3,7292
cd8+_tcells,approx,0.05,10000,pvalue_bh,3,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,3,197
cd8+_tcells,approx,0.05,10000,pvalue,4,7616
cd8+_tcells,approx,0.05,10000,pvalue_bh,4,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,4,159
cd8+_tcells,approx,0.05,10000,pvalue,5,7417
cd8+_tcells,approx,0.05,10000,pvalue_bh,5,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,5,191
cd8+_tcells,approx,0.05,10000,pvalue,6,7648
cd8+_tcells,approx,0.05,10000,pvalue_bh,6,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,6,184
cd8+_tcells,approx,0.05,10000,pvalue,7,7353
cd8+_tcells,approx,0.05,10000,pvalue_bh,7,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,7,178
cd8+_tcells,approx,0.05,10000,pvalue,8,7461
cd8+_tcells,approx,0.05,10000,pvalue_bh,8,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,8,179
cd8+_tcells,approx,0.05,10000,pvalue,9,7545
cd8+_tcells,approx,0.05,10000,pvalue_bh,9,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,9,179
cd8+_tcells,approx,0.05,10000,pvalue,10,7475
cd8+_tcells,approx,0.05,10000,pvalue_bh,10,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,10,204
cd8+_tcells,approx,0.05,10000,pvalue,20,7451
cd8+_tcells,approx,0.05,10000,pvalue_bh,20,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,20,180
cd8+_tcells,approx,0.05,10000,pvalue,30,7492
cd8+_tcells,approx,0.05,10000,pvalue_bh,30,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,30,203
cd8+_tcells,approx,0.05,10000,pvalue,40,7514
cd8+_tcells,approx,0.05,10000,pvalue_bh,40,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,40,191
cd8+_tcells,approx,0.05,10000,pvalue,50,7431
cd8+_tcells,approx,0.05,10000,pvalue_bh,50,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,50,180
cd8+_tcells,approx,0.05,10000,pvalue,60,7463
cd8+_tcells,approx,0.05,10000,pvalue_bh,60,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,60,193
cd8+_tcells,approx,0.05,10000,pvalue,70,7415
cd8+_tcells,approx,0.05,10000,pvalue_bh,70,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,70,222
cd8+_tcells,approx,0.05,10000,pvalue,80,7590
cd8+_tcells,approx,0.05,10000,pvalue_bh,80,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,80,181
cd8+_tcells,approx,0.05,10000,pvalue,90,7589
cd8+_tcells,approx,0.05,10000,pvalue_bh,90,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,90,181
cd8+_tcells,approx,0.05,10000,pvalue,100,7500
cd8+_tcells,approx,0.05,10000,pvalue_bh,100,0
cd8+_tcells,approx,0.05,10000,pvalue_westfall_young,100,198
