dataset,mode,alpha,num_permutations,num_clusters,metric,score,num_sig,num_sig_approx
dc,raw,0.05,10000,5,precision,0.8338293650793651,7810,8064
dc,raw,0.05,10000,5,recall,0.8609475032010243,7810,8064
dc,raw,0.05,10000,5,f1,0.8471714753685271,7810,8064
dc,bh,-1.0,10000,5,mae,0.0229466696318689,-1,-1
dc,bh,0.01,10000,5,precision,0.0,0,0
dc,bh,0.01,10000,5,recall,0.0,0,0
dc,bh,0.01,10000,5,f1,0.0,0,0
dc,bh,0.05,10000,5,precision,0.47513812154696133,182,181
dc,bh,0.05,10000,5,recall,0.4725274725274725,182,181
dc,bh,0.05,10000,5,f1,0.4738292011019284,182,181
dc,raw,-1.0,10000,6,mae,0.04289858983240078,-1,-1
dc,raw,0.01,10000,6,precision,0.6495789088246063,2330,2731
dc,raw,0.01,10000,6,recall,0.76137339055794,2330,2731
dc,raw,0.01,10000,6,f1,0.7010472238688006,2330,2731
dc,raw,0.05,10000,6,precision,0.8205128205128205,7810,8073
dc,raw,0.05,10000,6,recall,0.8481434058898848,7810,8073
dc,raw,0.05,10000,6,f1,0.8340993515079015,7810,8073
dc,bh,-1.0,10000,6,mae,0.02521007731695389,-1,-1
dc,bh,0.01,10000,6,precision,0.0,0,0
dc,bh,0.01,10000,6,recall,0.0,0,0
dc,bh,0.01,10000,6,f1,0.0,0,0
dc,bh,0.05,10000,6,precision,0.25748502994011974,182,501
dc,bh,0.05,10000,6,recall,0.7087912087912088,182,501
dc,bh,0.05,10000,6,f1,0.37774524158125916,182,501
dc,raw,-1.0,10000,7,mae,0.0418053903597809,-1,-1
dc,raw,0.01,10000,7,precision,0.6836046050019849,2330,2519
dc,raw,0.01,10000,7,recall,0.7390557939914163,2330,2519
dc,raw,0.01,10000,7,f1,0.7102495359868014,2330,2519
dc,raw,0.05,10000,7,precision,0.8318147304479878,7810,7902
dc,raw,0.05,10000,7,recall,0.8416133162612036,7810,7902
dc,raw,0.05,10000,7,f1,0.8366853360488798,7810,7902
dc,bh,-1.0,10000,7,mae,0.02272304140717269,-1,-1
dc,bh,0.01,10000,7,precision,0.0,0,0
dc,bh,0.01,10000,7,recall,0.0,0,0
dc,bh,0.01,10000,7,f1,0.0,0,0
dc,bh,0.05,10000,7,precision,0.480225988700565,182,177
dc,bh,0.05,10000,7,recall,0.46703296703296704,182,177
dc,bh,0.05,10000,7,f1,0.4735376044568245,182,177
dc,raw,-1.0,10000,8,mae,0.042346589177320204,-1,-1
dc,raw,0.01,10000,8,precision,0.7125937623371497,2330,2533
dc,raw,0.01,10000,8,recall,0.7746781115879828,2330,2533
dc,raw,0.01,10000,8,f1,0.7423401192679416,2330,2533
dc,raw,0.05,10000,8,precision,0.8383558189383432,7810,7931
dc,raw,0.05,10000,8,recall,0.8513444302176697,7810,7931
dc,raw,0.05,10000,8,f1,0.8448002032907693,7810,7931
dc,bh,-1.0,10000,8,mae,0.022847577169619448,-1,-1
dc,bh,0.01,10000,8,precision,0.0,0,0
dc,bh,0.01,10000,8,recall,0.0,0,0
dc,bh,0.01,10000,8,f1,0.0,0,0
dc,bh,0.05,10000,8,precision,0.532051282051282,182,156
dc,bh,0.05,10000,8,recall,0.45604395604395603,182,156
dc,bh,0.05,10000,8,f1,0.4911242603550296,182,156
dc,raw,-1.0,10000,9,mae,0.04544283207343972,-1,-1
dc,raw,0.01,10000,9,precision,0.6177462887989204,2330,2964
dc,raw,0.01,10000,9,recall,0.7858369098712447,2330,2964
dc,raw,0.01,10000,9,f1,0.6917264828107291,2330,2964
dc,raw,0.05,10000,9,precision,0.7932072744791039,7810,8303
dc,raw,0.05,10000,9,recall,0.8432778489116517,7810,8303
dc,raw,0.05,10000,9,f1,0.817476571712282,7810,8303
dc,bh,-1.0,10000,9,mae,0.028423307269932547,-1,-1
dc,bh,0.01,10000,9,precision,0.0,0,0
dc,bh,0.01,10000,9,recall,0.0,0,0
dc,bh,0.01,10000,9,f1,0.0,0,0
dc,bh,0.05,10000,9,precision,0.2815734989648033,182,483
dc,bh,0.05,10000,9,recall,0.7472527472527473,182,483
dc,bh,0.05,10000,9,f1,0.40902255639097745,182,483
dc,raw,-1.0,10000,10,mae,0.04356502504302063,-1,-1
dc,raw,0.01,10000,10,precision,0.7075113808801214,2330,2636
dc,raw,0.01,10000,10,recall,0.8004291845493562,2330,2636
dc,raw,0.01,10000,10,f1,0.7511075312122433,2330,2636
dc,raw,0.05,10000,10,precision,0.8209245742092457,7810,8220
dc,raw,0.05,10000,10,recall,0.8640204865556979,7810,8220
dc,raw,0.05,10000,10,f1,0.8419213973799127,7810,8220
dc,bh,-1.0,10000,10,mae,0.02478100251055698,-1,-1
dc,bh,0.01,10000,10,precision,0.0,0,0
dc,bh,0.01,10000,10,recall,0.0,0,0
dc,bh,0.01,10000,10,f1,0.0,0,0
dc,bh,0.05,10000,10,precision,0.5280898876404494,182,178
dc,bh,0.05,10000,10,recall,0.5164835164835165,182,178
dc,bh,0.05,10000,10,f1,0.5222222222222223,182,178
dc,raw,-1.0,10000,20,mae,0.04235139180495078,-1,-1
dc,raw,0.01,10000,20,precision,0.7575888985255854,2330,2306
dc,raw,0.01,10000,20,recall,0.7497854077253219,2330,2306
dc,raw,0.01,10000,20,f1,0.7536669542709232,2330,2306
dc,raw,0.05,10000,20,precision,0.846981394760157,7810,7901
dc,raw,0.05,10000,20,recall,0.8568501920614596,7810,7901
dc,raw,0.05,10000,20,f1,0.8518872127808542,7810,7901
dc,bh,-1.0,10000,20,mae,0.02148664305796741,-1,-1
dc,bh,0.01,10000,20,precision,0.0,0,0
dc,bh,0.01,10000,20,recall,0.0,0,0
dc,bh,0.01,10000,20,f1,0.0,0,0
dc,bh,0.05,10000,20,precision,0.0,182,0
dc,bh,0.05,10000,20,recall,0.0,182,0
dc,bh,0.05,10000,20,f1,0.0,182,0
dc,raw,-1.0,10000,30,mae,0.04670000406471259,-1,-1
dc,raw,0.01,10000,30,precision,0.6589895988112927,2330,2692
dc,raw,0.01,10000,30,recall,0.76137339055794,2330,2692
dc,raw,0.01,10000,30,f1,0.7064914376742334,2330,2692
dc,raw,0.05,10000,30,precision,0.8185079797105035,7810,8083
dc,raw,0.05,10000,30,recall,0.8471190781049937,7810,8083
dc,raw,0.05,10000,30,f1,0.8325677971433965,7810,8083
dc,bh,-1.0,10000,30,mae,0.026009362403563947,-1,-1
dc,bh,0.01,10000,30,precision,0.0,0,0
dc,bh,0.01,10000,30,recall,0.0,0,0
dc,bh,0.01,10000,30,f1,0.0,0,0
dc,bh,0.05,10000,30,precision,0.2816593886462882,182,458
dc,bh,0.05,10000,30,recall,0.7087912087912088,182,458
dc,bh,0.05,10000,30,f1,0.403125,182,458
dc,raw,-1.0,10000,40,mae,0.04214400548833854,-1,-1
dc,raw,0.01,10000,40,precision,0.7534071550255537,2330,2348
dc,raw,0.01,10000,40,recall,0.7592274678111588,2330,2348
dc,raw,0.01,10000,40,f1,0.7563061137238136,2330,2348
dc,raw,0.05,10000,40,precision,0.8527061855670103,7810,7760
dc,raw,0.05,10000,40,recall,0.847247119078105,7810,7760
dc,raw,0.05,10000,40,f1,0.8499678869621066,7810,7760
dc,bh,-1.0,10000,40,mae,0.021071885290001806,-1,-1
dc,bh,0.01,10000,40,precision,0.0,0,0
dc,bh,0.01,10000,40,recall,0.0,0,0
dc,bh,0.01,10000,40,f1,0.0,0,0
dc,bh,0.05,10000,40,precision,0.0,182,0
dc,bh,0.05,10000,40,recall,0.0,182,0
dc,bh,0.05,10000,40,f1,0.0,182,0
dc,raw,-1.0,10000,50,mae,0.043791131556644255,-1,-1
dc,raw,0.01,10000,50,precision,0.7187878787878788,2330,2475
dc,raw,0.01,10000,50,recall,0.763519313304721,2330,2475
dc,raw,0.01,10000,50,f1,0.7404786680541103,2330,2475
dc,raw,0.05,10000,50,precision,0.8320525532969757,7810,8068
dc,raw,0.05,10000,50,recall,0.859539052496799,7810,8068
dc,raw,0.05,10000,50,f1,0.8455724902380652,7810,8068
dc,bh,-1.0,10000,50,mae,0.023825992938026567,-1,-1
dc,bh,0.01,10000,50,precision,0.0,0,0
dc,bh,0.01,10000,50,recall,0.0,0,0
dc,bh,0.01,10000,50,f1,0.0,0,0
dc,bh,0.05,10000,50,precision,0.5476190476190477,182,168
dc,bh,0.05,10000,50,recall,0.5054945054945055,182,168
dc,bh,0.05,10000,50,f1,0.5257142857142857,182,168
dc,raw,-1.0,10000,60,mae,0.04349231738964953,-1,-1
dc,raw,0.01,10000,60,precision,0.7432377876463464,2330,2477
dc,raw,0.01,10000,60,recall,0.7901287553648069,2330,2477
dc,raw,0.01,10000,60,f1,0.7659662991470771,2330,2477
dc,raw,0.05,10000,60,precision,0.8477246943148872,7810,7933
dc,raw,0.05,10000,60,recall,0.8610755441741357,7810,7933
dc,raw,0.05,10000,60,f1,0.8543479641745537,7810,7933
dc,bh,-1.0,10000,60,mae,0.02205155805271923,-1,-1
dc,bh,0.01,10000,60,precision,0.0,0,0
dc,bh,0.01,10000,60,recall,0.0,0,0
dc,bh,0.01,10000,60,f1,0.0,0,0
dc,bh,0.05,10000,60,precision,0.5595854922279793,182,193
dc,bh,0.05,10000,60,recall,0.5934065934065934,182,193
dc,bh,0.05,10000,60,f1,0.576,182,193
dc,raw,-1.0,10000,70,mae,0.04373338186087937,-1,-1
dc,raw,0.01,10000,70,precision,0.645869640989892,2330,2869
dc,raw,0.01,10000,70,recall,0.7952789699570816,2330,2869
dc,raw,0.01,10000,70,f1,0.7128293902673591,2330,2869
dc,raw,0.05,10000,70,precision,0.8093215196018935,7810,8239
dc,raw,0.05,10000,70,recall,0.8537772087067862,7810,8239
dc,raw,0.05,10000,70,f1,0.8309551997009159,7810,8239
dc,bh,-1.0,10000,70,mae,0.027289814383203336,-1,-1
dc,bh,0.01,10000,70,precision,0.0,0,0
dc,bh,0.01,10000,70,recall,0.0,0,0
dc,bh,0.01,10000,70,f1,0.0,0,0
dc,bh,0.05,10000,70,precision,0.2989010989010989,182,455
dc,bh,0.05,10000,70,recall,0.7472527472527473,182,455
dc,bh,0.05,10000,70,f1,0.42700156985871274,182,455
dc,raw,-1.0,10000,80,mae,0.04294425146653892,-1,-1
dc,raw,0.01,10000,80,precision,0.720342279268767,2330,2571
dc,raw,0.01,10000,80,recall,0.7948497854077253,2330,2571
dc,raw,0.01,10000,80,f1,0.7557641297694349,2330,2571
dc,raw,0.05,10000,80,precision,0.8364178362936281,7810,8051
dc,raw,0.05,10000,80,recall,0.8622279129321383,7810,8051
dc,raw,0.05,10000,80,f1,0.8491267889792573,7810,8051
dc,bh,-1.0,10000,80,mae,0.023298554348157946,-1,-1
dc,bh,0.01,10000,80,precision,0.0,0,0
dc,bh,0.01,10000,80,recall,0.0,0,0
dc,bh,0.01,10000,80,f1,0.0,0,0
dc,bh,0.05,10000,80,precision,0.3723076923076923,182,325
dc,bh,0.05,10000,80,recall,0.6648351648351648,182,325
dc,bh,0.05,10000,80,f1,0.47731755424063116,182,325
dc,raw,-1.0,10000,90,mae,0.04631255045076457,-1,-1
dc,raw,0.01,10000,90,precision,0.7013188518231187,2330,2578
dc,raw,0.01,10000,90,recall,0.7759656652360515,2330,2578
dc,raw,0.01,10000,90,f1,0.7367563162184189,2330,2578
dc,raw,0.05,10000,90,precision,0.8320120800302001,7810,7947
dc,raw,0.05,10000,90,recall,0.846606914212548,7810,7947
dc,raw,0.05,10000,90,f1,0.839246049374881,7810,7947
dc,bh,-1.0,10000,90,mae,0.024931462776918243,-1,-1
dc,bh,0.01,10000,90,precision,0.0,0,0
dc,bh,0.01,10000,90,recall,0.0,0,0
dc,bh,0.01,10000,90,f1,0.0,0,0
dc,bh,0.05,10000,90,precision,0.3588957055214724,182,326
dc,bh,0.05,10000,90,recall,0.6428571428571429,182,326
dc,bh,0.05,10000,90,f1,0.46062992125984253,182,326
dc,raw,-1.0,10000,100,mae,0.04423560007519534,-1,-1
dc,raw,0.01,10000,100,precision,0.6439285714285714,2330,2800
dc,raw,0.01,10000,100,recall,0.7738197424892704,2330,2800
dc,raw,0.01,10000,100,f1,0.7029239766081872,2330,2800
dc,raw,0.05,10000,100,precision,0.8160522746886943,7810,8111
dc,raw,0.05,10000,100,recall,0.8475032010243277,7810,8111
dc,raw,0.05,10000,100,f1,0.8314804346460649,7810,8111
dc,bh,-1.0,10000,100,mae,0.025845271033441298,-1,-1
dc,bh,0.01,10000,100,precision,0.0,0,0
dc,bh,0.01,10000,100,recall,0.0,0,0
dc,bh,0.01,10000,100,f1,0.0,0,0
dc,bh,0.05,10000,100,precision,0.28859060402684567,182,447
dc,bh,0.05,10000,100,recall,0.7087912087912088,182,447
dc,bh,0.05,10000,100,f1,0.41017488076311603,182,447
cd8+_tcells,raw,-1.0,1000,1,mae,0.05403106900911379,-1,-1
cd8+_tcells,raw,0.01,1000,1,precision,0.6627127385250129,2039,1939
cd8+_tcells,raw,0.01,1000,1,recall,0.6302108876900442,2039,1939
cd8+_tcells,raw,0.01,1000,1,f1,0.6460532931121167,2039,1939
cd8+_tcells,raw,0.05,1000,1,precision,0.7985382059800664,7457,7525
cd8+_tcells,raw,0.05,1000,1,recall,0.8058200348665683,7457,7525
cd8+_tcells,raw,0.05,1000,1,f1,0.802162595114137,7457,7525
cd8+_tcells,bh,-1.0,1000,1,mae,0.024893173893921185,-1,-1
cd8+_tcells,bh,0.01,1000,1,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,1,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,1,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,1,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,1,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,1,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,2,mae,0.0511592741732016,-1,-1
cd8+_tcells,raw,0.01,1000,2,precision,0.6587582029278143,2039,1981
cd8+_tcells,raw,0.01,1000,2,recall,0.640019617459539,2039,1981
cd8+_tcells,raw,0.01,1000,2,f1,0.6492537313432836,2039,1981
cd8+_tcells,raw,0.05,1000,2,precision,0.799339498018494,7457,7570
cd8+_tcells,raw,0.05,1000,2,recall,0.8114523266729248,7457,7570
cd8+_tcells,raw,0.05,1000,2,f1,0.8053503693351967,7457,7570
cd8+_tcells,bh,-1.0,1000,2,mae,0.024492281627703477,-1,-1
cd8+_tcells,bh,0.01,1000,2,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,2,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,2,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,2,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,2,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,2,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,3,mae,0.04652919613454081,-1,-1
cd8+_tcells,raw,0.01,1000,3,precision,0.6958817317845829,2039,1894
cd8+_tcells,raw,0.01,1000,3,recall,0.6463952918097107,2039,1894
cd8+_tcells,raw,0.01,1000,3,f1,0.6702262903635902,2039,1894
cd8+_tcells,raw,0.05,1000,3,precision,0.8257452574525745,7457,7380
cd8+_tcells,raw,0.05,1000,3,recall,0.8172187206651469,7457,7380
cd8+_tcells,raw,0.05,1000,3,f1,0.8214598638538788,7457,7380
cd8+_tcells,bh,-1.0,1000,3,mae,0.021776247611609737,-1,-1
cd8+_tcells,bh,0.01,1000,3,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,3,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,3,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,3,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,3,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,3,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,4,mae,0.04958850045189315,-1,-1
cd8+_tcells,raw,0.01,1000,4,precision,0.6861569215392304,2039,2001
cd8+_tcells,raw,0.01,1000,4,recall,0.6733692986758215,2039,2001
cd8+_tcells,raw,0.01,1000,4,f1,0.6797029702970298,2039,2001
cd8+_tcells,raw,0.05,1000,4,precision,0.8096248177117857,7457,7543
cd8+_tcells,raw,0.05,1000,4,recall,0.8189620490814,7457,7543
cd8+_tcells,raw,0.05,1000,4,f1,0.8142666666666667,7457,7543
cd8+_tcells,bh,-1.0,1000,4,mae,0.02436302086528802,-1,-1
cd8+_tcells,bh,0.01,1000,4,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,4,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,4,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,4,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,4,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,4,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,5,mae,0.04746736251814241,-1,-1
cd8+_tcells,raw,0.01,1000,5,precision,0.7216761510605276,2039,1933
cd8+_tcells,raw,0.01,1000,5,recall,0.6841589014222658,2039,1933
cd8+_tcells,raw,0.01,1000,5,f1,0.702416918429003,2039,1933
cd8+_tcells,raw,0.05,1000,5,precision,0.827383340018719,7457,7479
cd8+_tcells,raw,0.05,1000,5,recall,0.829824326136516,7457,7479
cd8+_tcells,raw,0.05,1000,5,f1,0.8286020353508302,7457,7479
cd8+_tcells,bh,-1.0,1000,5,mae,0.021888391213278128,-1,-1
cd8+_tcells,bh,0.01,1000,5,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,5,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,5,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,5,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,5,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,5,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,6,mae,0.04820041896090494,-1,-1
cd8+_tcells,raw,0.01,1000,6,precision,0.6466569058077111,2039,2049
cd8+_tcells,raw,0.01,1000,6,recall,0.6498283472290338,2039,2049
cd8+_tcells,raw,0.01,1000,6,f1,0.648238747553816,2039,2049
cd8+_tcells,raw,0.05,1000,6,precision,0.8068765643525228,7457,7591
cd8+_tcells,raw,0.05,1000,6,recall,0.8213758884269814,7457,7591
cd8+_tcells,raw,0.05,1000,6,f1,0.8140616693248273,7457,7591
cd8+_tcells,bh,-1.0,1000,6,mae,0.024329728623292867,-1,-1
cd8+_tcells,bh,0.01,1000,6,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,6,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,6,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,6,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,6,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,6,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,7,mae,0.04214789278499847,-1,-1
cd8+_tcells,raw,0.01,1000,7,precision,0.7321637426900585,2039,1710
cd8+_tcells,raw,0.01,1000,7,recall,0.6140264835703776,2039,1710
cd8+_tcells,raw,0.01,1000,7,f1,0.6679114430514804,2039,1710
cd8+_tcells,raw,0.05,1000,7,precision,0.8275112138099769,7457,7357
cd8+_tcells,raw,0.05,1000,7,recall,0.816414107549953,7457,7357
cd8+_tcells,raw,0.05,1000,7,f1,0.8219252058863238,7457,7357
cd8+_tcells,bh,-1.0,1000,7,mae,0.020790373692730842,-1,-1
cd8+_tcells,bh,0.01,1000,7,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,7,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,7,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,7,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,7,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,7,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,8,mae,0.049177863433944896,-1,-1
cd8+_tcells,raw,0.01,1000,8,precision,0.6597724922440538,2039,1934
cd8+_tcells,raw,0.01,1000,8,recall,0.6257969592937714,2039,1934
cd8+_tcells,raw,0.01,1000,8,f1,0.6423357664233577,2039,1934
cd8+_tcells,raw,0.05,1000,8,precision,0.798719487795118,7457,7497
cd8+_tcells,raw,0.05,1000,8,recall,0.8030038889633901,7457,7497
cd8+_tcells,raw,0.05,1000,8,f1,0.8008559582720343,7457,7497
cd8+_tcells,bh,-1.0,1000,8,mae,0.02287781703173832,-1,-1
cd8+_tcells,bh,0.01,1000,8,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,8,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,8,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,8,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,8,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,8,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,9,mae,0.04155660885005461,-1,-1
cd8+_tcells,raw,0.01,1000,9,precision,0.6924697209057399,2039,1899
cd8+_tcells,raw,0.01,1000,9,recall,0.6449239823442864,2039,1899
cd8+_tcells,raw,0.01,1000,9,f1,0.6678517013712545,2039,1899
cd8+_tcells,raw,0.05,1000,9,precision,0.8283360345759049,7457,7404
cd8+_tcells,raw,0.05,1000,9,recall,0.8224487059139064,7457,7404
cd8+_tcells,raw,0.05,1000,9,f1,0.8253818720139964,7457,7404
cd8+_tcells,bh,-1.0,1000,9,mae,0.01955044070548341,-1,-1
cd8+_tcells,bh,0.01,1000,9,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,9,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,9,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,9,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,9,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,9,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,10,mae,0.043563464901790916,-1,-1
cd8+_tcells,raw,0.01,1000,10,precision,0.6684972541188218,2039,2003
cd8+_tcells,raw,0.01,1000,10,recall,0.6566944580676802,2039,2003
cd8+_tcells,raw,0.01,1000,10,f1,0.6625432953983177,2039,2003
cd8+_tcells,raw,0.05,1000,10,precision,0.8160934802815031,7457,7531
cd8+_tcells,raw,0.05,1000,10,recall,0.8241920343301595,7457,7531
cd8+_tcells,raw,0.05,1000,10,f1,0.8201227648785695,7457,7531
cd8+_tcells,bh,-1.0,1000,10,mae,0.02143217866222086,-1,-1
cd8+_tcells,bh,0.01,1000,10,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,10,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,10,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,10,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,10,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,10,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,20,mae,0.046516332190209515,-1,-1
cd8+_tcells,raw,0.01,1000,20,precision,0.6799601196410767,2039,2006
cd8+_tcells,raw,0.01,1000,20,recall,0.6689553702795488,2039,2006
cd8+_tcells,raw,0.01,1000,20,f1,0.6744128553770087,2039,2006
cd8+_tcells,raw,0.05,1000,20,precision,0.8138094610620635,7457,7589
cd8+_tcells,raw,0.05,1000,20,recall,0.8282150999061285,7457,7589
cd8+_tcells,raw,0.05,1000,20,f1,0.8209490894589925,7457,7589
cd8+_tcells,bh,-1.0,1000,20,mae,0.02183744837835389,-1,-1
cd8+_tcells,bh,0.01,1000,20,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,20,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,20,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,20,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,20,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,20,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,30,mae,0.046720029250133514,-1,-1
cd8+_tcells,raw,0.01,1000,30,precision,0.6443997990959317,2039,1991
cd8+_tcells,raw,0.01,1000,30,recall,0.6292300147130947,2039,1991
cd8+_tcells,raw,0.01,1000,30,f1,0.6367245657568238,2039,1991
cd8+_tcells,raw,0.05,1000,30,precision,0.8076767676767677,7457,7425
cd8+_tcells,raw,0.05,1000,30,recall,0.8042108086361808,7457,7425
cd8+_tcells,raw,0.05,1000,30,f1,0.805940061819648,7457,7425
cd8+_tcells,bh,-1.0,1000,30,mae,0.022677919157735944,-1,-1
cd8+_tcells,bh,0.01,1000,30,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,30,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,30,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,30,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,30,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,30,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,40,mae,0.04713978944199036,-1,-1
cd8+_tcells,raw,0.01,1000,40,precision,0.663249615581753,2039,1951
cd8+_tcells,raw,0.01,1000,40,recall,0.6346248160863168,2039,1951
cd8+_tcells,raw,0.01,1000,40,f1,0.6486215538847118,2039,1951
cd8+_tcells,raw,0.05,1000,40,precision,0.8097593582887701,7457,7480
cd8+_tcells,raw,0.05,1000,40,recall,0.8122569397881185,7457,7480
cd8+_tcells,raw,0.05,1000,40,f1,0.8110062261498293,7457,7480
cd8+_tcells,bh,-1.0,1000,40,mae,0.02258544034997018,-1,-1
cd8+_tcells,bh,0.01,1000,40,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,40,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,40,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,40,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,40,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,40,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,50,mae,0.04549033843772672,-1,-1
cd8+_tcells,raw,0.01,1000,50,precision,0.6990881458966566,2039,1974
cd8+_tcells,raw,0.01,1000,50,recall,0.6768023540951447,2039,1974
cd8+_tcells,raw,0.01,1000,50,f1,0.6877647645153252,2039,1974
cd8+_tcells,raw,0.05,1000,50,precision,0.818001060445387,7457,7544
cd8+_tcells,raw,0.05,1000,50,recall,0.8275445889768003,7457,7544
cd8+_tcells,raw,0.05,1000,50,f1,0.8227451503233117,7457,7544
cd8+_tcells,bh,-1.0,1000,50,mae,0.021716847211740935,-1,-1
cd8+_tcells,bh,0.01,1000,50,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,50,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,50,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,50,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,50,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,50,f1,0.0,0,0
cd8+_tcells,raw,-1.0,1000,60,mae,0.044063893865892746,-1,-1
cd8+_tcells,raw,0.01,1000,60,precision,0.6830845771144278,2039,2010
cd8+_tcells,raw,0.01,1000,60,recall,0.6733692986758215,2039,2010
cd8+_tcells,raw,0.01,1000,60,f1,0.6781921462089405,2039,2010
cd8+_tcells,raw,0.05,1000,60,precision,0.8267695222628231,7457,7389
cd8+_tcells,raw,0.05,1000,60,recall,0.8192302534531313,7457,7389
cd8+_tcells,raw,0.05,1000,60,f1,0.8229826215815708,7457,7389
cd8+_tcells,bh,-1.0,1000,60,mae,0.020897659011476073,-1,-1
cd8+_tcells,bh,0.01,1000,60,precision,0.0,0,0
cd8+_tcells,bh,0.01,1000,60,recall,0.0,0,0
cd8+_tcells,bh,0.01,1000,60,f1,0.0,0,0
cd8+_tcells,bh,0.05,1000,60,precision,0.0,0,0
cd8+_tcells,bh,0.05,1000,60,recall,0.0,0,0
cd8+_tcells,bh,0.05,1000,60,f1,0.0,0,0
